code_module,code_presentation,prediction_week,cutoff_day,module_presentation_length,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,registration_day,registered_after_start,registration_lead_days,late_registration_days,assessment_due_count,assessment_due_weight,assessment_submitted_due_count,assessment_late_count,assessment_missing_due_count,assessment_submission_rate,assessment_mean_score,vle_cum_total_clicks,vle_cum_interaction_rows,vle_last_active_day,vle_cum_active_days,vle_cum_unique_sites,vle_week_clicks_dataplus,vle_week_clicks_dualpane,vle_week_clicks_externalquiz,vle_week_clicks_folder,vle_week_clicks_forumng,vle_week_clicks_glossary,vle_week_clicks_homepage,vle_week_clicks_htmlactivity,vle_week_clicks_oucollaborate,vle_week_clicks_oucontent,vle_week_clicks_ouelluminate,vle_week_clicks_ouwiki,vle_week_clicks_page,vle_week_clicks_questionnaire,vle_week_clicks_quiz,vle_week_clicks_repeatactivity,vle_week_clicks_resource,vle_week_clicks_sharedsubpage,vle_week_clicks_subpage,vle_week_clicks_url,vle_has_record,imd_band_missing,date_registration_missing,current_total_clicks,current_interaction_rows,current_last_active_day,current_active_days,current_unique_sites,current_activity_type_count,current_forumng_clicks,current_oucontent_clicks,current_quiz_clicks,current_resource_clicks,pre_course_clicks,pre_course_interaction_rows,current_has_vle_record,observed_weeks,active_weeks,inactive_weeks,active_week_rate,cum_unique_site_week_count,cum_activity_type_week_count,cum_avg_clicks_per_active_day,cum_avg_clicks_per_site_week,previous_total_clicks,previous_active_days,previous_unique_sites,last_active_week,weeks_since_last_activity,current_no_activity,click_change,click_change_rate,active_days_change,unique_sites_change,cum_forumng_clicks,cum_forumng_share,cum_quiz_clicks,cum_quiz_share,cum_oucontent_clicks,cum_oucontent_share,cum_resource_clicks,cum_resource_share,current_other_clicks,cum_other_clicks,cum_other_share,log1p_cum_total_clicks,log1p_current_total_clicks,log1p_pre_course_clicks,assessment_due_cma_count,assessment_due_exam_count,assessment_due_tma_count,assessment_scored_due_count,assessment_missing_score_count,assessment_banked_due_count,assessment_nonbanked_submitted_count,weighted_score_sum,scored_weight_sum,assessment_submitted_cma_count,assessment_submitted_tma_count,assessment_submitted_exam_count,assessment_median_score,assessment_min_score,assessment_max_score,assessment_median_submission_gap,assessment_mean_submission_gap,assessment_missing_due_rate,assessment_late_rate,assessment_weighted_mean_score,any_known_submission_count,any_known_scored_count,any_known_score_missing_count,any_known_banked_count,any_known_mean_score,any_known_median_score
DDD,2013J,18,125.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.5,501.5,209.0,123.0,41.0,73.0,0.0,0.0,3.0,0.0,97.0,0.0,117.5,0.0,1.0,65.5,0.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,84.0,8.0,1.0,0.0,0.0,28.0,12.0,123.0,3.0,7.0,4.0,1.0,3.0,0.0,1.0,53.5,24.0,1.0,18.0,16.0,2.0,0.8888888888888888,123.0,64.0,12.337552742616033,3.9929389788293896,12.0,2.0,4.0,18.0,0.0,0.0,7.0,0.0,0.0,1.0,97.0,0.20224155906648483,0.0,0.0,65.5,0.15102855975556215,24.0,0.0458015267175572,12.0,258.5,0.545212940982913,6.2195951448957345,3.367295829986474,3.998158615898373,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3813.75,60.0,0.0,4.0,0.0,77.0,66.0,85.0,-1.0,-0.75,0.0,0.0,75.13333333333333,4.0,4.0,0.0,0.0,75.5,77.0
DDD,2013J,19,132.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.0,542.5,223.0,130.0,43.5,83.0,0.0,0.0,3.0,0.0,109.0,0.0,123.0,0.0,2.0,68.0,0.0,32.5,0.0,0.0,0.0,0.0,25.0,0.0,88.0,8.0,1.0,0.0,0.0,20.0,9.0,130.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,54.0,25.0,1.0,19.0,17.0,2.0,0.8947368421052632,130.0,69.0,12.516666666666666,4.067757890300974,28.0,3.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,-1.0,109.0,0.20696794459912898,0.0,0.0,68.0,0.14744198938781972,25.0,0.04474278186206765,10.0,279.5,0.5473316075073431,6.298029283394939,3.044522437723423,4.007333185232471,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4061.25,60.0,0.0,4.0,0.0,76.5,64.0,85.0,-0.5,-0.5,0.0,0.0,74.25,4.0,4.0,0.0,0.0,75.0,76.5
DDD,2013J,20,139.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.0,574.0,233.0,137.0,46.0,83.0,0.0,0.0,4.0,0.0,119.0,0.0,132.0,0.0,2.0,69.5,0.0,41.0,0.0,0.0,0.0,0.0,26.0,0.0,91.0,8.0,1.0,0.0,0.0,23.0,9.0,137.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,55.0,25.0,1.0,20.0,18.0,2.0,0.9,135.0,73.0,12.574603174603174,4.165098530124374,20.5,2.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.2110715364867726,0.0,0.0,69.5,0.1404180950460442,26.0,0.04368280063116945,11.5,298.0,0.5518054651919324,6.354370040797351,3.1780538303479458,4.02535169073515,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4110.0,60.0,0.0,4.0,0.0,77.0,64.0,85.0,-0.5,-0.5,0.0,0.0,74.22916666666666,4.0,4.0,0.0,0.0,75.0,77.0
DDD,2013J,21,146.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.0,605.0,243.5,144.0,48.0,89.0,0.0,0.0,4.0,0.0,128.0,0.0,136.0,0.0,2.0,72.0,0.0,49.5,0.0,0.0,0.0,0.0,27.0,0.0,93.0,8.0,1.0,0.0,0.0,18.0,8.0,144.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,55.0,25.0,1.0,21.0,18.0,3.0,0.8571428571428571,142.0,75.0,12.684454358270418,4.217959509626176,23.0,2.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.21816952004183432,0.0,0.0,72.0,0.13509401951257044,27.0,0.0425531914893617,9.0,312.0,0.5518996168317857,6.406879986069314,2.9444389791664403,4.02535169073515,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4118.75,60.0,0.0,4.0,0.0,77.0,64.0,85.0,-0.5,-0.5,0.0,0.0,74.22916666666666,4.0,4.0,0.0,0.0,75.0,77.0
DDD,2013J,22,153.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.25,622.0,252.5,151.0,50.0,93.0,0.0,0.0,4.0,0.0,136.0,0.0,143.0,0.0,2.0,73.5,0.0,54.5,0.0,0.0,0.0,0.0,27.0,0.0,96.0,9.0,1.0,0.0,0.0,15.0,6.0,151.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,55.0,25.0,1.0,22.0,19.0,3.0,0.8636363636363636,146.5,78.0,12.651484480431847,4.25390625,19.0,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.221316614765497,0.0,0.0,73.5,0.13091004538372955,27.0,0.0416666666666666,7.0,328.0,0.5519281914893617,6.434546518787453,2.772588722239781,4.02535169073515,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4131.25,60.0,0.0,4.0,0.0,77.0,64.0,85.0,-0.5,-0.5,0.0,0.0,74.47916666666666,4.0,4.0,0.0,0.0,75.25,77.0
DDD,2013J,23,160.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,4.0,60.0,4.0,0.0,0.0,1.0,75.29166666666666,644.5,266.0,158.0,52.5,92.0,0.0,0.0,4.0,0.0,145.5,0.0,148.5,0.0,2.0,76.0,0.0,59.0,0.0,0.0,0.0,0.0,28.0,0.0,99.0,9.0,1.0,0.0,0.0,16.0,7.0,158.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,55.0,25.0,1.0,23.0,20.0,3.0,0.8695652173913043,151.0,83.0,12.736231884057972,4.254734848484849,15.0,2.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,0.22295523552481755,0.0,0.0,76.0,0.13228358266994789,28.0,0.04135984157653015,7.0,344.0,0.5520231909160893,6.470024910289187,2.833213344056216,4.02535169073515,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4141.25,60.0,0.0,4.0,0.0,77.0,64.0,85.5,-0.5,-0.6666666666666666,0.0,0.0,74.58333333333334,4.0,4.0,0.0,0.0,75.29166666666666,77.0
DDD,2013J,24,167.0,261.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,74.0,702.0,284.0,165.0,55.0,89.0,0.0,0.0,4.0,0.0,154.0,0.0,157.0,0.0,2.0,82.0,0.0,66.0,0.0,0.0,0.0,0.0,29.0,0.0,107.0,10.0,1.0,0.0,0.0,26.0,11.0,165.0,3.0,6.0,4.0,3.0,2.0,0.0,0.0,55.0,25.0,1.0,24.0,21.0,3.0,0.875,162.0,88.0,12.869565217391305,4.275316455696203,17.0,2.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.2222222222222222,0.0,0.0,82.0,0.1328125,29.0,0.0408163265306122,14.0,372.0,0.553072625698324,6.555356891810665,3.295836866004329,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,4990.0,80.0,0.0,5.0,0.0,76.75,60.0,86.0,-1.0,-0.6,0.0,0.0,73.40625,5.0,5.0,0.0,0.0,74.0,76.75
DDD,2013J,25,174.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-70.0,-70.0,0.0,70.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,74.0,717.0,295.0,171.0,57.0,101.0,0.0,0.0,4.0,0.0,156.0,0.0,162.0,0.0,2.0,83.0,0.0,67.0,0.0,0.0,0.0,0.0,30.0,0.0,111.0,10.0,1.0,0.0,0.0,7.0,4.0,171.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,25.0,22.0,3.0,0.88,167.0,91.0,12.78048780487805,4.251655629139073,26.0,3.0,6.0,25.0,0.0,0.0,-7.0,-0.3064516129032258,0.0,-1.0,156.0,0.2220183486238532,0.0,0.0,83.0,0.132494004796163,30.0,0.0404040404040404,4.0,382.0,0.5567375886524822,6.576469569048224,2.0794415416798357,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5117.5,80.0,0.0,5.0,0.0,76.25,60.0,86.0,-1.0,-0.6,0.0,0.0,73.0,5.0,5.0,0.0,0.0,74.0,76.25
DDD,2013J,26,181.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,73.75,727.5,299.0,178.0,59.0,105.5,0.0,0.0,4.0,0.0,157.5,0.0,164.0,0.0,2.0,85.0,0.0,68.0,0.0,0.0,0.0,0.0,30.0,0.0,115.0,10.0,1.0,0.0,0.0,4.0,2.0,178.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,26.0,23.0,3.0,0.8846153846153846,172.0,93.0,12.615328820116055,4.2354423292273236,7.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,0.2197129974566873,0.0,0.0,85.0,0.1325497477578475,30.0,0.0402615940810105,2.0,390.5,0.5587703916254849,6.590987390102672,1.6094379124341005,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5167.5,80.0,0.0,5.0,0.0,76.5,60.0,86.0,-1.0,-0.6,0.0,0.0,72.875,5.0,5.0,0.0,0.0,73.75,76.5
DDD,2013J,27,188.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,73.6,737.5,303.0,183.0,60.0,106.5,0.0,0.0,4.0,0.0,158.5,0.0,167.5,0.0,2.0,86.0,0.0,68.0,0.0,0.0,0.0,0.0,30.0,0.0,116.0,10.0,1.0,0.0,0.0,2.0,1.0,183.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,27.0,23.0,4.0,0.8518518518518519,174.0,94.0,12.522778808493094,4.222222222222222,4.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,0.21907904902761527,0.0,0.0,86.0,0.13118179834133564,30.0,0.0403367289190718,1.0,396.5,0.5573322214739678,6.604620872774337,1.0986122886681098,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5175.0,80.0,0.0,5.0,0.0,76.5,60.0,86.0,-1.0,-0.6,0.0,0.0,72.84375,5.0,5.0,0.0,0.0,73.6,76.5
DDD,2013J,28,195.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,73.675,747.0,306.0,191.0,61.0,106.0,0.0,0.0,4.0,0.0,161.0,0.0,170.0,0.0,2.0,87.0,0.0,68.0,0.0,0.0,0.0,0.0,31.0,0.0,120.0,11.0,1.0,0.0,0.0,3.0,2.0,191.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,28.0,24.0,4.0,0.8571428571428571,178.0,96.0,12.470588235294118,4.186206896551724,2.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.2162828947368421,0.0,0.0,87.0,0.1320754716981132,31.0,0.0406015037593985,1.0,403.0,0.5585789871504158,6.617402977974478,1.3862943611198906,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5177.5,80.0,0.0,5.0,0.0,76.5,60.0,86.0,-1.0,-0.6,0.0,0.0,72.859375,5.0,5.0,0.0,0.0,73.675,76.5
DDD,2013J,29,202.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,5.0,80.0,5.0,0.0,0.0,1.0,73.8,756.0,314.0,199.0,62.5,107.0,0.0,0.0,4.0,0.0,164.0,0.0,173.0,0.0,2.0,88.0,0.0,68.0,0.0,0.0,0.0,0.0,32.0,0.0,125.0,11.0,1.0,0.0,0.0,7.0,4.0,199.0,1.0,2.5,2.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,29.0,25.0,4.0,0.8620689655172413,183.0,99.0,12.44077922077922,4.175205343731024,3.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.2151073948187712,0.0,0.0,88.0,0.1294812440645774,32.0,0.04137211425590185,3.0,413.5,0.5589919173776381,6.6293632534374485,2.0794415416798357,4.02535169073515,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5188.75,80.0,0.0,5.0,0.0,76.5,60.0,86.0,-1.0,-0.6,0.0,0.0,72.90625,5.0,5.0,0.0,0.0,73.8,76.5
DDD,2013J,30,209.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,792.0,331.0,207.0,66.0,106.0,0.0,0.0,4.0,0.0,168.5,0.0,183.5,0.0,2.5,91.0,0.0,69.0,0.0,0.0,0.0,0.0,34.0,0.0,133.0,12.0,1.0,0.0,0.0,17.0,9.0,207.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,30.0,26.0,4.0,0.8666666666666667,191.0,103.0,12.420945024988642,4.150942685577771,7.0,1.0,3.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,168.5,0.21521825509451095,0.0,0.0,91.0,0.12910943046766477,34.0,0.04161572942135285,9.0,430.5,0.558505873831485,6.675822426530781,2.8903717578961645,4.02535169073515,0.0,0.0,6.0,6.0,0.0,0.0,6.0,5778.75,100.0,0.0,6.0,0.0,75.0,55.0,87.0,-0.5,-0.5,0.0,0.0,70.7,6.0,6.0,0.0,0.0,72.0,75.0
DDD,2013J,31,216.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.0,-71.0,0.0,71.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,813.0,341.0,213.0,68.0,119.0,0.0,0.0,4.0,0.0,176.0,0.0,188.0,0.0,3.0,92.0,0.0,69.0,0.0,0.0,0.0,0.0,36.0,0.0,139.0,12.0,1.0,0.0,0.0,6.0,4.0,213.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0,25.0,1.0,31.0,26.0,5.0,0.8387096774193549,198.0,105.0,12.49618320610687,4.1455696202531644,18.0,2.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.2156793189074139,0.0,0.0,92.0,0.1262214983713355,36.0,0.0424750917671735,4.0,444.0,0.5587905935050392,6.70196036600254,1.9459101490553132,4.02535169073515,0.0,0.0,6.0,6.0,0.0,0.0,6.0,5930.0,100.0,0.0,6.0,0.0,75.0,55.0,87.0,-0.5,-0.5,0.0,0.0,70.725,6.0,6.0,0.0,0.0,72.0,75.0
DDD,2013J,32,223.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-71.5,-71.5,0.0,71.5,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,852.5,353.0,220.0,70.0,117.0,0.0,0.0,5.0,0.0,180.5,0.0,191.0,0.0,4.0,93.0,0.0,69.0,0.0,0.0,0.0,0.0,38.0,0.0,144.5,13.0,1.0,0.0,0.0,5.0,3.0,220.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,25.0,1.0,32.0,27.0,5.0,0.84375,206.0,108.0,12.527354315220062,4.1537766830870275,7.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,0.21855731800387623,0.0,0.0,93.0,0.12413801327078895,38.0,0.0428571428571428,3.0,462.0,0.5589182024741227,6.749341252357558,1.791759469228055,4.04305126783455,0.0,0.0,6.0,6.0,0.0,0.0,6.0,5960.0,100.0,0.0,6.0,0.0,75.0,55.0,87.0,-0.5,-0.5,0.0,0.0,70.775,6.0,6.0,0.0,0.0,72.0,75.0
DDD,2013J,33,230.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-72.0,-72.0,0.0,72.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,881.5,366.5,228.0,72.0,118.0,0.0,0.0,5.0,0.0,185.0,0.0,196.5,0.0,5.0,94.0,0.0,69.0,0.0,0.0,0.0,0.0,41.0,0.0,152.5,13.0,1.0,0.0,0.0,13.0,8.0,228.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,55.5,25.0,1.0,33.0,28.0,5.0,0.8484848484848485,216.0,111.5,12.54631217838765,4.11293355407035,5.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.2203929583695135,0.0,0.0,94.0,0.1218999795039967,41.0,0.044017468591902295,8.0,484.0,0.56,6.782758628305375,2.6390573296152584,4.0342014792848495,0.0,0.0,6.0,6.0,0.0,0.0,6.0,5992.5,100.0,0.0,6.0,0.0,75.0,55.0,87.0,-0.5,-0.5,0.0,0.0,70.9,6.0,6.0,0.0,0.0,72.0,75.0
DDD,2013J,34,237.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-72.0,-72.0,0.0,72.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,932.0,386.0,234.0,75.0,113.0,0.0,0.0,6.0,0.0,194.0,0.0,207.0,0.0,7.0,97.0,0.0,69.0,0.0,0.0,0.0,0.0,45.0,0.0,164.0,14.0,1.0,0.0,0.0,23.0,12.0,234.0,2.0,8.0,4.0,2.0,0.0,0.0,1.0,56.0,25.0,1.0,34.0,29.0,5.0,0.8529411764705882,227.0,116.0,12.705263157894738,4.076923076923077,13.0,2.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.221919054115507,0.0,0.0,97.0,0.119485294117647,45.0,0.0457796852646638,14.0,504.0,0.5597014925373134,6.838405200847344,3.1780538303479458,4.04305126783455,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6050.0,100.0,0.0,6.0,0.0,75.5,55.5,87.0,-0.5,-0.5,0.0,0.0,70.95833333333334,6.0,6.0,0.0,0.0,72.0,75.5
DDD,2013J,35,244.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-72.0,-72.0,0.0,72.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,936.0,386.0,235.0,76.0,129.5,0.0,0.0,6.0,0.0,195.0,0.0,208.0,0.0,7.0,97.0,0.0,69.0,0.0,0.0,0.0,0.0,45.0,0.0,164.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,25.0,0.0,35.0,29.0,6.0,0.8285714285714286,227.0,116.0,12.636363636363637,4.076712328767123,23.0,2.0,8.0,34.0,1.0,1.0,-20.0,-0.90625,-1.0,-7.0,195.0,0.2224753227031131,0.0,0.0,97.0,0.1193490054249547,45.0,0.045816733067729,0.0,505.0,0.5601879036993541,6.842683282238422,0.0,4.04305126783455,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6050.0,100.0,0.0,6.0,0.0,75.5,55.5,87.0,-0.5,-0.5,0.0,0.0,70.95833333333334,6.0,6.0,0.0,0.0,72.0,75.5
DDD,2013J,36,251.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-72.0,-72.0,0.0,72.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,936.0,386.0,237.0,76.0,120.5,0.0,0.0,6.0,0.0,195.0,0.0,208.0,0.0,7.0,97.0,0.0,69.0,0.0,0.0,0.0,0.0,45.0,0.0,164.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,25.0,0.0,36.0,30.0,6.0,0.8333333333333334,228.0,116.0,12.612612612612612,4.0701754385964914,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,195.0,0.2224714518760195,0.0,0.0,97.0,0.1190184049079754,45.0,0.045816733067729,0.0,507.0,0.5603715170278638,6.842683282238422,0.0,4.04305126783455,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6050.0,100.0,0.0,6.0,0.0,75.5,55.5,87.0,-0.5,-0.5,0.0,0.0,70.95833333333334,6.0,6.0,0.0,0.0,72.0,75.5
DDD,2013J,37,258.0,261.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-72.0,-72.0,0.0,72.0,0.0,6.0,100.0,6.0,0.0,0.0,1.0,72.0,936.0,386.0,241.0,76.0,123.0,0.0,0.0,6.0,0.0,195.0,0.0,208.0,0.0,7.0,97.0,0.0,69.0,0.0,0.0,0.0,0.0,45.0,0.0,165.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,25.0,0.0,37.0,30.0,7.0,0.8108108108108109,229.0,117.0,12.508196721311476,4.070038910505836,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,195.0,0.2223042836041359,0.0,0.0,97.0,0.1190184049079754,45.0,0.0456273764258555,0.0,508.0,0.5612052730696798,6.842683282238422,0.0,4.04305126783455,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6050.0,100.0,0.0,6.0,0.0,75.5,55.5,87.0,-0.5,-0.5,0.0,0.0,70.95833333333334,6.0,6.0,0.0,0.0,72.0,75.5
DDD,2014B,1,6.0,241.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-51.5,-51.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,,,37.0,16.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,37.0,16.0,5.0,3.0,9.0,5.0,8.0,2.0,0.0,1.0,41.0,20.0,1.0,1.0,1.0,0.0,1.0,9.0,5.0,12.6,3.4444444444444446,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,3.0,9.0,8.0,0.1904761904761904,0.0,0.0,2.0,0.0476190476190476,1.0,0.0266666666666666,19.0,19.0,0.5,3.6375861597263857,3.6375861597263857,3.737669618283368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
DDD,2014B,2,13.0,241.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,75.0,32.0,12.0,5.0,19.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,1.0,0.0,0.0,32.0,14.0,12.0,3.0,8.0,5.0,7.0,2.0,0.0,1.0,43.0,20.0,1.0,2.0,2.0,0.0,1.0,19.0,10.0,14.25,3.8,38.0,3.0,9.0,2.0,0.0,0.0,-3.0,-0.1538461538461538,0.0,-1.0,18.0,0.2345679012345679,0.0,0.0,6.0,0.078,3.0,0.0357142857142857,16.0,41.0,0.5333333333333333,4.330733340286331,3.49650756146648,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
DDD,2014B,3,20.0,241.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,-51.0,-51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115.5,48.0,19.0,8.0,26.0,0.0,0.0,1.0,0.0,25.0,0.0,27.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,2.0,1.0,0.0,0.0,33.0,14.0,19.0,3.0,8.0,5.0,6.0,3.0,0.0,0.0,43.0,20.0,1.0,3.0,3.0,0.0,1.0,29.0,15.0,14.472222222222221,3.827586206896552,32.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.23294573643410849,0.0,0.0,12.0,0.09606453917599425,4.0,0.038009080902586645,16.0,62.0,0.5547251954966447,4.75788206295206,3.5263605246161616,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,
